
   The included below is "mass table" calculated with the DDPC1 covariant 
energy density functional. It represent a part of the study of the global
performance of covariant energy density functionals and assesment of 
related systematic theoretical uncertainties. The major results of this
study are presented in the following publication: 

      S. E. Agbemava, A. V. Afanasjev, D. Ray and P. Ring,
     "Global performance of covariant energy density functionals: 
      Ground state observables of even-even nuclei and the estimate 
      of theoretical uncertainties", 
      Physical Review C 89, 054320 (2014)

with additional analysis provided in two follow-up publications 

      A.V.Afanasjev and S.E.Agbemava,
      "Covariant energy density functionals: Nuclear matter constraints 
       and global ground state properties"
      Phys. Rev. C 93, 054310 (2016)

      A.V. Afanasjev, S.E. Agbemava, D. Ray and P.Ring,
      "Neutron drip line: Single-particle degrees of freedom and
      pairing properties as sources of theoretical uncertainties"
      Phys. Rev. C 91, 014324 (2015).

 
  If you have questions, please, contact Anatoli Afanasjev at 
           Anatoli.Afanasjev@gmail.com

------------------------------------------------------------------------

  THE NOTATION OF THE OBSERVABLES INCLUDED INTO TABLE
 
  Z    - proton number
  N    - neutron number
 def   - equilibrium quadrupole deformation
  E    - total binding energy  (in MeV)
Lam_n  - neutron chemical potential  (in MeV)
Lam_p  - proton chemical potential (in MeV)
Ep_n   - neutron pairing energy  (in MeV)
Ep_p   - proton pairing energy  (in MeV)
Rc     - charge radius  (in fm)
B2_n   - neutron quadrupole deformation
B2_p   - proton quadrupole deformation
B4_n   - neutron hexadecapole deformation
B4_p   - neutron hexadecapole deformation
R2_n   - neutron mass radius (in fm)
R2_p   - proton mass radius (in fm)

c --------------------------------------------------------------------------
    This part of Fortran subroutine shows the formating used in the reading
    of the data from the table. 
  
     icount=1761
      do i=1,icount
        read(20,805) Z,N,def,E,ALam_n,ALam_p,Ep_n,Ep_p,Rc,
     *                B2_n,B2_p,B4_n,B4_p,R2_n,R2_p
      enddo
 30  36 -0.185   -576.170  -9.7  -6.9  -8.47  -7.07  3.942 -0.185 -0.184  0.012  0.026  3.926  3.860
 30  38 -0.110   -594.859  -9.1  -7.8  -7.77  -7.90  3.946 -0.107 -0.114 -0.011  0.001  3.963  3.864
 30  40  0.000   -612.804  -8.2  -8.7  -4.01  -9.11  3.955  0.000  0.000  0.000  0.000  4.007  3.874
 30  42 -0.001   -627.636  -7.1  -9.9  -9.34  -9.15  3.973 -0.001 -0.001  0.000  0.000  4.059  3.891
 30  44  0.157   -641.806  -7.0 -11.5  -8.12  -5.19  4.003  0.153  0.163  0.066  0.057  4.125  3.922
 30  46  0.178   -654.969  -6.1 -12.9  -5.39  -4.50  4.023  0.175  0.181  0.057  0.054  4.175  3.943
 30  48  0.130   -666.149  -5.3 -13.9  -4.73  -6.20  4.033  0.126  0.135  0.015  0.021  4.209  3.952
 30  50  0.000   -676.858  -4.0 -14.7   0.00  -8.36  4.040  0.000  0.000  0.000  0.000  4.237  3.960
 30  52  0.156   -682.420  -3.2 -15.9  -5.50  -5.31  4.073  0.161  0.147  0.078  0.051  4.325  3.994
 30  54  0.208   -688.127  -2.7 -17.0  -8.24  -4.48  4.106  0.218  0.190  0.068  0.056  4.399  4.027
 30  56  0.231   -692.978  -2.3 -18.0  -9.72  -5.21  4.134  0.242  0.209  0.032  0.044  4.466  4.056
 30  58  0.232   -696.860  -1.8 -18.8 -12.49  -6.18  4.158  0.242  0.212  0.000  0.030  4.529  4.081
 30  60 -0.229   -700.414  -1.7 -19.5 -13.61  -7.54  4.182 -0.241 -0.203  0.058  0.051  4.596  4.105
 30  62 -0.217   -703.310  -1.4 -20.3 -15.30  -7.83  4.201 -0.228 -0.194  0.027  0.039  4.648  4.125
 30  64 -0.203   -705.646  -1.1 -21.1 -16.19  -8.11  4.221 -0.212 -0.184  0.002  0.029  4.698  4.144
 30  66 -0.172   -707.392  -0.8 -21.7 -17.53  -8.49  4.235 -0.176 -0.161 -0.015  0.018  4.745  4.159
 30  68  0.000   -708.976  -1.0 -21.8 -16.78 -10.59  4.235  0.000  0.000  0.000  0.000  4.783  4.158
 30  70  0.000   -710.512  -0.5 -22.6 -13.19 -10.72  4.257  0.000  0.000  0.000  0.000  4.829  4.181
 30  72  0.000   -710.743   0.1 -23.4 -16.16 -10.77  4.279  0.000  0.000  0.000  0.000  4.873  4.204
 32  28 -0.193   -484.562 -15.8   0.0  -0.06  -8.38  3.950 -0.176 -0.207  0.060  0.060  3.700  3.868
 32  30  0.238   -514.187 -14.3  -1.1  -3.96  -6.77  3.966  0.230  0.245  0.037  0.020  3.775  3.884
 32  32  0.243   -541.206 -13.0  -2.7  -6.01  -6.50  3.984  0.238  0.249 -0.009 -0.011  3.840  3.903
 32  34 -0.255   -566.512 -11.8  -4.4  -3.90  -7.11  4.010 -0.254 -0.257  0.048  0.052  3.907  3.929
 32  36 -0.231   -588.569 -10.7  -5.5  -8.46  -7.37  4.018 -0.228 -0.234  0.026  0.038  3.956  3.938
 32  38 -0.191   -609.220 -10.0  -6.6  -8.81  -8.35  4.024 -0.185 -0.197 -0.001  0.017  3.997  3.944
 32  40  0.000   -628.749  -9.4  -7.4  -4.45 -13.19  4.017  0.000  0.000  0.000  0.000  4.020  3.937
 32  42 -0.004   -646.046  -8.3  -8.6  -9.46 -13.12  4.032 -0.004 -0.005  0.000  0.000  4.072  3.952
 32  44  0.162   -662.902  -8.2  -9.8  -8.85  -8.28  4.061  0.156  0.171  0.041  0.027  4.136  3.981
 32  46  0.178   -678.568  -7.3 -10.9  -5.62  -7.37  4.078  0.173  0.186  0.029  0.020  4.184  3.999
 32  48  0.156   -692.262  -6.2 -12.2  -2.86  -7.44  4.090  0.150  0.166 -0.006 -0.002  4.222  4.011
 32  50  0.000   -704.529  -8.2 -13.3   0.00 -11.37  4.093  0.000 -0.001  0.000  0.000  4.247  4.014
 32  52  0.162   -712.266  -4.1 -14.0  -5.80  -7.86  4.127  0.164  0.158  0.054  0.028  4.329  4.049
 32  54  0.214   -720.024  -3.8 -15.0  -8.28  -6.69  4.160  0.221  0.201  0.041  0.024  4.400  4.082
 32  56  0.235   -726.946  -3.2 -16.0  -8.94  -6.49  4.188  0.245  0.218  0.009  0.011  4.462  4.111
 32  58 -0.247   -732.757  -3.0 -17.1 -10.47  -7.43  4.218 -0.258 -0.227  0.087  0.060  4.534  4.141
 32  60 -0.248   -738.004  -2.5 -17.9 -12.92  -7.51  4.240 -0.259 -0.228  0.068  0.054  4.588  4.164
 32  62 -0.243   -742.527  -2.2 -18.8 -14.64  -7.63  4.261 -0.253 -0.224  0.044  0.046  4.637  4.185
 32  64 -0.238   -746.471  -1.9 -19.6 -14.92  -7.77  4.282 -0.247 -0.221  0.023  0.039  4.685  4.207
 32  66 -0.233   -749.732  -1.5 -20.3 -15.06  -7.91  4.303 -0.240 -0.217  0.008  0.034  4.731  4.228
 32  68 -0.214   -752.239  -1.2 -21.0 -16.60  -8.26  4.319 -0.218 -0.204 -0.004  0.027  4.775  4.245
 32  70  0.000   -754.332  -1.2 -21.2 -14.33 -13.27  4.306  0.000  0.000  0.000  0.000  4.803  4.231
 32  72  0.000   -756.223  -0.8 -22.0 -16.07 -13.06  4.328  0.000  0.000  0.000  0.000  4.843  4.253
 32  74  0.112   -757.591  -0.7 -22.8 -17.07 -10.18  4.357  0.106  0.124  0.028  0.016  4.892  4.283
 32  76  0.139   -758.672  -0.4 -23.5 -15.12  -9.11  4.381  0.135  0.150  0.036  0.018  4.938  4.307
 32  78  0.151   -758.997   0.0 -24.2 -14.08  -8.74  4.401  0.149  0.156  0.033  0.013  4.986  4.328
 34  30 -0.242   -515.169 -15.6   0.1  -6.70  -6.19  4.048 -0.227 -0.255  0.055  0.054  3.809  3.968
 34  32 -0.259   -545.434 -14.7  -1.2  -6.67  -5.25  4.063 -0.249 -0.268  0.050  0.053  3.873  3.984
 34  34 -0.270   -573.569 -13.1  -2.5  -3.10  -4.53  4.078 -0.264 -0.276  0.049  0.053  3.930  3.999
 34  36 -0.265   -597.972 -11.8  -3.7  -8.00  -5.22  4.090 -0.260 -0.269  0.043  0.049  3.986  4.011
 34  38 -0.215   -620.769 -11.2  -4.9  -9.29  -7.63  4.089 -0.209 -0.223  0.008  0.022  4.021  4.010
 34  40  0.000   -642.315 -10.6  -6.2  -4.87 -14.51  4.074  0.000  0.000  0.000  0.000  4.034  3.995
 34  42  0.000   -662.008  -9.5  -7.4  -9.58 -14.32  4.087  0.000  0.000  0.000  0.000  4.085  4.008
 34  44  0.131   -680.812  -9.2  -8.3  -9.51 -10.70  4.109  0.126  0.139  0.016  0.004  4.142  4.031
 34  46  0.160   -698.700  -8.5  -9.3  -6.35  -9.04  4.127  0.155  0.167  0.007 -0.005  4.190  4.049
 34  48  0.145   -714.833  -7.4 -10.4  -2.54  -8.73  4.138  0.139  0.153 -0.020 -0.020  4.229  4.060
 34  50  0.000   -729.629  -9.3 -11.9   0.00 -11.95  4.141  0.000  0.000  0.000  0.000  4.256  4.063
 34  52  0.131   -738.710  -4.8 -12.5  -6.13 -10.12  4.170  0.133  0.128  0.031  0.010  4.329  4.093
 34  54  0.205   -748.151  -4.7 -13.1  -8.49  -7.91  4.206  0.211  0.194  0.023  0.002  4.400  4.129
 34  56  0.235   -757.059  -4.2 -14.0  -8.77  -6.38  4.236  0.243  0.221 -0.008 -0.014  4.461  4.160
 34  58 -0.258   -765.206  -3.8 -15.1  -9.78  -5.36  4.270 -0.266 -0.244  0.091  0.065  4.532  4.195
 34  60 -0.265   -772.199  -3.3 -16.0 -12.02  -5.49  4.295 -0.274 -0.249  0.082  0.063  4.585  4.220
 34  62 -0.262   -778.365  -3.0 -16.9 -13.88  -5.76  4.315 -0.270 -0.246  0.060  0.055  4.633  4.240
 34  64 -0.255   -783.915  -2.7 -17.7 -14.11  -6.13  4.334 -0.263 -0.240  0.037  0.047  4.677  4.260
 34  66 -0.250   -788.765  -2.2 -18.5 -13.60  -6.47  4.354 -0.257 -0.236  0.020  0.040  4.721  4.280
 34  68 -0.240   -792.729  -1.8 -19.2 -14.67  -6.95  4.372 -0.245 -0.228  0.007  0.034  4.764  4.298
 34  70 -0.202   -795.995  -1.6 -19.9 -16.60  -8.38  4.380 -0.204 -0.197 -0.010  0.020  4.799  4.307
 34  72  0.000   -799.043  -1.6 -20.7 -16.50 -13.14  4.369  0.000  0.000  0.000  0.000  4.823  4.295
 34  74  0.044   -801.849  -1.3 -21.5 -17.28 -12.25  4.392  0.042  0.050  0.003  0.002  4.861  4.318
 34  76  0.090   -804.296  -1.1 -22.1 -15.20 -10.94  4.416  0.087  0.098  0.008  0.003  4.902  4.342
 34  78  0.089   -806.138  -0.7 -22.9 -12.84 -10.52  4.436  0.086  0.096  0.001 -0.002  4.936  4.363
 34  80  0.000   -807.482  -0.5 -23.8 -10.89 -10.44  4.454  0.000  0.000  0.000  0.000  4.960  4.382
 34  82  0.000   -808.338   0.2 -24.6  -1.57  -9.29  4.476  0.000  0.000  0.000  0.000  4.987  4.404
 36  32 -0.252   -545.818 -15.9   0.4  -6.76  -9.20  4.128 -0.242 -0.261  0.044  0.040  3.893  4.049
 36  34 -0.277   -576.396 -14.4  -0.7  -3.59  -8.34  4.145 -0.268 -0.285  0.050  0.053  3.953  4.067
 36  36 -0.324   -603.723 -13.0  -2.0  -4.94  -5.48  4.175 -0.318 -0.331  0.082  0.087  4.030  4.098
 36  38 -0.154   -629.210 -12.5  -3.7  -7.05  -9.92  4.132 -0.149 -0.160 -0.024 -0.020  4.020  4.054
 36  40  0.000   -653.525 -11.7  -5.0  -5.24 -13.48  4.128  0.000  0.000  0.000  0.000  4.048  4.049
 36  42  0.000   -675.532 -10.6  -6.1  -9.68 -13.21  4.138  0.000  0.000  0.000  0.000  4.097  4.060
 36  44  0.047   -696.135 -10.1  -7.2 -10.99 -12.44  4.151  0.046  0.049  0.001  0.000  4.145  4.073
 36  46  0.091   -715.836  -9.5  -8.1  -8.69 -11.36  4.166  0.090  0.092 -0.001 -0.005  4.192  4.088
 36  48 -0.002   -734.384  -9.0  -9.3  -7.08 -11.77  4.173 -0.001 -0.002  0.000  0.000  4.227  4.096
 36  50  0.000   -751.788 -10.3 -10.3   0.00 -11.11  4.184  0.000  0.000  0.000  0.000  4.264  4.107
 36  52 -0.082   -762.278  -5.3 -11.1  -7.39 -10.60  4.209 -0.082 -0.082  0.012  0.005  4.330  4.132
 36  54 -0.170   -772.905  -5.4 -11.7 -10.13  -9.70  4.248 -0.173 -0.166  0.045  0.028  4.401  4.172
 36  56 -0.228   -783.491  -5.2 -12.4 -10.23  -9.20  4.290 -0.232 -0.223  0.074  0.053  4.470  4.214
 36  58 -0.270   -793.464  -4.8 -13.2  -9.65  -7.68  4.328 -0.274 -0.262  0.097  0.074  4.534  4.253
 36  60 -0.300   -802.490  -4.2 -14.1  -9.40  -5.76  4.364 -0.305 -0.292  0.111  0.090  4.594  4.290
 36  62 -0.289   -810.271  -3.8 -15.0 -12.36  -6.83  4.380 -0.295 -0.281  0.084  0.076  4.637  4.306
 36  64 -0.266   -817.376  -3.5 -15.9 -13.52  -8.56  4.389 -0.271 -0.256  0.047  0.053  4.674  4.315
 36  66 -0.254   -823.867  -3.1 -16.7 -12.83  -9.24  4.403 -0.259 -0.243  0.023  0.039  4.713  4.330
 36  68 -0.241   -829.430  -2.6 -17.5 -13.54  -9.71  4.418 -0.246 -0.231  0.008  0.029  4.753  4.345
 36  70 -0.175   -834.288  -2.5 -18.4 -16.28 -10.18  4.413 -0.178 -0.170 -0.023  0.000  4.780  4.340
 36  72  0.000   -839.075  -2.3 -19.2 -16.93 -11.90  4.405  0.000  0.000  0.000  0.000  4.806  4.332
 36  74  0.000   -843.408  -2.0 -20.0 -17.47 -11.55  4.425  0.000  0.000  0.000  0.000  4.842  4.352
 36  76  0.000   -847.224  -1.8 -20.7 -16.73 -11.17  4.444  0.000  0.000  0.000  0.000  4.877  4.372
 36  78  0.000   -850.591  -1.5 -21.4 -14.31 -10.77  4.464  0.000  0.000  0.000  0.000  4.909  4.392
 36  80  0.000   -853.501  -1.3 -22.1  -9.67 -10.37  4.483  0.000  0.000  0.000  0.000  4.941  4.412
 36  82  0.000   -855.845  -0.3 -22.8  -0.01  -9.94  4.503  0.000  0.000  0.000  0.000  4.966  4.431
 38  34 -0.254   -576.492 -15.5   0.4  -4.73 -10.56  4.198 -0.249 -0.260  0.038  0.029  3.967  4.121
 38  36 -0.171   -606.396 -14.7  -0.9  -8.59  -9.34  4.182 -0.169 -0.174 -0.012 -0.021  3.994  4.105
 38  38 -0.126   -635.050 -13.7  -2.1  -6.22  -8.30  4.181 -0.123 -0.130 -0.031 -0.034  4.030  4.104
 38  40  0.000   -662.210 -12.8  -3.6  -5.45 -10.51  4.179  0.000  0.000  0.000  0.000  4.062  4.101
 38  42  0.000   -686.422 -11.7  -4.7  -9.72 -10.34  4.187  0.000  0.000  0.000  0.000  4.110  4.110
 38  44  0.000   -709.140 -11.1  -5.8 -11.40 -10.18  4.197  0.000  0.000  0.000  0.000  4.155  4.120
 38  46  0.000   -730.797 -10.6  -6.8 -10.52 -10.07  4.206  0.000  0.000  0.000  0.000  4.197  4.129
 38  48  0.000   -751.480 -10.0  -7.7  -7.07 -10.03  4.216  0.000  0.000  0.000  0.000  4.236  4.139
 38  50  0.000   -771.164  -7.9  -8.7   0.00 -10.07  4.225  0.000  0.000  0.000  0.000  4.272  4.149
 38  52  0.001   -783.054  -5.9  -9.6  -8.09 -10.06  4.245  0.001  0.001  0.000  0.000  4.332  4.169
 38  54 -0.143   -794.927  -6.1 -10.3 -10.81 -10.11  4.285 -0.146 -0.139  0.027  0.011  4.399  4.209
 38  56 -0.205   -806.986  -6.0 -11.1 -11.11 -10.57  4.326 -0.209 -0.199  0.056  0.035  4.466  4.251
 38  58 -0.240   -818.419  -5.5 -11.9 -11.41 -10.35  4.360 -0.245 -0.232  0.072  0.050  4.526  4.286
 38  60 -0.261   -828.972  -5.1 -12.7 -12.35 -10.07  4.390 -0.267 -0.252  0.076  0.057  4.580  4.316
 38  62 -0.254   -838.667  -4.7 -13.6 -13.80 -10.28  4.407 -0.260 -0.244  0.054  0.045  4.623  4.333
 38  64 -0.244   -847.684  -4.4 -14.5 -13.66 -10.52  4.422 -0.250 -0.233  0.031  0.032  4.663  4.349
 38  66 -0.240   -855.922  -3.9 -15.3 -12.58 -10.63  4.440 -0.246 -0.230  0.015  0.025  4.704  4.367
 38  68 -0.229   -863.147  -3.4 -16.2 -13.21 -10.79  4.455 -0.234 -0.220  0.001  0.016  4.743  4.382
 38  70 -0.176   -869.608  -3.2 -16.9 -15.64 -10.43  4.453 -0.180 -0.171 -0.027 -0.008  4.771  4.381
 38  72  0.000   -876.012  -3.1 -17.6 -17.16 -10.54  4.438  0.000  0.000  0.000  0.000  4.794  4.365
 38  74  0.000   -881.810  -2.8 -18.3 -17.38 -10.64  4.456  0.000  0.000  0.000  0.000  4.829  4.384
 38  76  0.000   -887.059  -2.5 -19.1 -16.41 -10.79  4.475  0.000  0.000  0.000  0.000  4.863  4.403
 38  78  0.000   -891.826  -2.2 -19.8 -13.82 -10.99  4.493  0.000  0.000  0.000  0.000  4.896  4.421
 38  80  0.000   -896.110  -2.0 -20.5  -9.07 -11.24  4.512  0.000  0.000  0.000  0.000  4.926  4.440
 38  82  0.000   -899.824  -0.8 -21.2  -0.01 -11.55  4.530  0.000  0.000  0.000  0.000  4.953  4.459
 40  36 -0.182   -606.732 -15.8   0.5  -8.64  -9.87  4.242 -0.178 -0.187 -0.007 -0.016  4.014  4.165
 40  38  0.000   -638.369 -15.4  -0.9  -9.20  -8.03  4.223  0.000  0.000  0.000  0.000  4.035  4.147
 40  40  0.000   -667.809 -13.9  -1.9  -5.49  -8.10  4.230  0.000  0.000  0.000  0.000  4.076  4.153
 40  42  0.000   -694.118 -12.7  -3.0  -9.72  -8.61  4.237  0.000  0.000  0.000  0.000  4.123  4.160
 40  44  0.000   -718.885 -12.1  -4.0 -11.38  -9.19  4.244  0.000  0.000  0.000  0.000  4.167  4.168
 40  46  0.000   -742.550 -11.6  -5.1 -10.51  -9.78  4.253  0.000  0.000  0.000  0.000  4.208  4.177
 40  48  0.000   -765.202 -11.0  -6.1  -7.05 -10.37  4.261  0.000  0.000  0.000  0.000  4.246  4.186
 40  50  0.000   -786.821  -8.8  -7.1   0.00 -10.97  4.270  0.000  0.000  0.000  0.000  4.281  4.194
 40  52  0.000   -800.553  -6.8  -8.0  -8.12 -10.67  4.289  0.000  0.000  0.000  0.000  4.338  4.213
 40  54 -0.147   -813.989  -7.0  -8.8 -10.43 -10.84  4.332 -0.148 -0.145  0.029  0.015  4.405  4.257
 40  56 -0.193   -827.779  -6.8  -9.7 -11.62 -10.02  4.366 -0.196 -0.189  0.044  0.024  4.466  4.292
 40  58 -0.214   -840.798  -6.4 -10.5 -13.02  -9.99  4.392 -0.218 -0.207  0.048  0.028  4.520  4.319
 40  60 -0.221   -853.019  -6.0 -11.4 -14.30  -9.94  4.415 -0.227 -0.213  0.040  0.025  4.568  4.342
 40  62 -0.224   -864.520  -5.6 -12.2 -14.65  -9.85  4.435 -0.230 -0.215  0.028  0.019  4.613  4.362
 40  64 -0.227   -875.303  -5.2 -13.1 -13.81  -9.82  4.456 -0.234 -0.218  0.017  0.015  4.656  4.383
 40  66 -0.230   -885.237  -4.7 -13.9 -12.49  -9.84  4.476 -0.236 -0.220  0.008  0.012  4.698  4.404
 40  68 -0.224   -894.127  -4.2 -14.7 -12.72  -9.80  4.493 -0.229 -0.215 -0.004  0.006  4.737  4.421
 40  70 -0.198   -902.116  -3.9 -15.5 -14.31  -9.68  4.502 -0.201 -0.194 -0.022 -0.006  4.770  4.430
 40  72  0.000   -909.586  -3.8 -16.0 -17.45 -11.31  4.474  0.000  0.000  0.000  0.000  4.785  4.402
 40  74  0.000   -916.868  -3.5 -16.7 -17.41 -11.71  4.491  0.000  0.000  0.000  0.000  4.820  4.420
 40  76  0.000   -923.588  -3.2 -17.5 -16.23 -12.15  4.509  0.000  0.000  0.000  0.000  4.854  4.438
 40  78  0.000   -929.807  -3.0 -18.2 -13.48 -12.62  4.527  0.000  0.000  0.000  0.000  4.886  4.456
 40  80  0.000   -935.528  -2.7 -19.0  -8.64 -13.12  4.545  0.000  0.000  0.000  0.000  4.916  4.474
 40  82  0.000   -940.681  -1.4 -19.7  -0.03 -13.66  4.562  0.000  0.000  0.000  0.000  4.944  4.492
 40  84  0.000   -941.105  -0.3 -20.1  -8.76 -13.36  4.574  0.000  0.000  0.000  0.000  5.013  4.504
 40  86  0.000   -941.277  -0.1 -20.5 -14.99 -13.11  4.587  0.000  0.000  0.000  0.000  5.081  4.516
 42  38  0.000   -638.377 -16.4   0.6  -9.02 -11.08  4.277  0.000  0.000  0.000  0.000  4.050  4.202
 42  40  0.000   -669.900 -14.9  -0.4  -5.94 -11.06  4.282  0.000  0.000  0.000  0.000  4.090  4.207
 42  42  0.000   -698.414 -13.8  -1.5  -9.85 -11.26  4.288  0.000  0.000  0.000  0.000  4.136  4.212
 42  44  0.000   -725.355 -13.2  -2.6 -11.41 -11.54  4.294  0.000  0.000  0.000  0.000  4.179  4.219
 42  46  0.000   -751.144 -12.6  -3.7 -10.49 -11.86  4.301  0.000  0.000  0.000  0.000  4.219  4.226
 42  48  0.000   -775.880 -12.0  -4.7  -7.01 -12.23  4.308  0.000  0.000  0.000  0.000  4.256  4.233
 42  50  0.000   -799.544  -9.8  -5.7   0.00 -12.63  4.315  0.000  0.000  0.000  0.000  4.291  4.240
 42  52  0.000   -815.044  -7.7  -6.6  -8.21 -12.50  4.335  0.000  0.000  0.000  0.000  4.346  4.260
 42  54  0.170   -830.744  -8.0  -7.8  -7.43 -12.52  4.380  0.175  0.163  0.067  0.060  4.414  4.306
 42  56  0.214   -846.195  -7.5  -8.6  -7.82 -12.48  4.413  0.219  0.207  0.050  0.053  4.470  4.340
 42  58  0.224   -860.390  -6.9  -9.4 -10.80 -12.67  4.436  0.229  0.217  0.026  0.038  4.519  4.363
 42  60 -0.217   -874.289  -6.8  -9.9 -14.52  -9.38  4.457 -0.222 -0.211  0.034  0.018  4.570  4.384
 42  62 -0.223   -887.520  -6.5 -10.7 -14.65  -9.00  4.477 -0.228 -0.215  0.024  0.013  4.614  4.405
 42  64 -0.227   -900.010  -6.1 -11.5 -13.66  -8.72  4.498 -0.232 -0.218  0.015  0.008  4.656  4.426
 42  66 -0.229   -911.631  -5.6 -12.4 -12.14  -8.50  4.517 -0.235 -0.221  0.005  0.004  4.697  4.446
 42  68 -0.227   -922.177  -5.0 -13.2 -11.78  -8.31  4.535 -0.232 -0.219 -0.006 -0.001  4.736  4.464
 42  70 -0.209   -931.685  -4.6 -13.9 -13.15  -8.36  4.547 -0.212 -0.205 -0.022 -0.010  4.770  4.476
 42  72 -0.185   -940.524  -4.3 -14.7 -13.26  -9.01  4.557 -0.185 -0.186 -0.036 -0.019  4.801  4.486
 42  74  0.000   -948.989  -4.3 -15.4 -17.63 -13.53  4.530  0.000  0.000  0.000  0.000  4.814  4.459
 42  76  0.000   -957.245  -4.0 -16.2 -16.18 -13.87  4.547  0.000  0.000  0.000  0.000  4.847  4.476
 42  78  0.000   -964.984  -3.7 -16.9 -13.24 -14.24  4.564  0.000  0.000  0.000  0.000  4.879  4.493
 42  80  0.000   -972.209  -3.4 -17.7  -8.30 -14.64  4.581  0.000  0.000  0.000  0.000  4.909  4.510
 42  82  0.000   -978.865  -1.9 -18.5   0.00 -15.08  4.597  0.000  0.000  0.000  0.000  4.937  4.527
 42  84  0.000   -980.078  -0.7 -18.9  -8.40 -14.86  4.611  0.000  0.000  0.000  0.000  4.999  4.541
 42  86  0.000   -981.036  -0.5 -19.3 -14.69 -14.68  4.625  0.000  0.000  0.000  0.000  5.060  4.555
 42  88  0.000   -981.788  -0.4 -19.7 -19.86 -14.54  4.639  0.000  0.000  0.000  0.000  5.119  4.569
 42  90  0.163   -982.770  -0.5 -20.4 -17.85 -14.60  4.686  0.177  0.135  0.056  0.041  5.172  4.617
 42  92  0.183   -983.513  -0.4 -20.8 -20.05 -14.73  4.711  0.196  0.154  0.036  0.038  5.224  4.642
 42  94 -0.196   -984.196  -0.4 -20.9 -22.75 -12.62  4.735 -0.206 -0.172  0.055  0.023  5.285  4.667
 42  96 -0.211   -984.793  -0.3 -21.4 -23.68 -12.12  4.760 -0.221 -0.187  0.046  0.021  5.333  4.692
 42  98 -0.221   -985.129  -0.1 -21.9 -24.28 -11.83  4.783 -0.231 -0.197  0.035  0.019  5.379  4.716
 42 100 -0.227   -985.162   0.0 -22.3 -24.66 -11.71  4.805 -0.236 -0.204  0.022  0.017  5.423  4.738
 44  42  0.000   -700.225 -14.9  -0.4 -10.05 -12.44  4.337  0.000  0.000  0.000  0.000  4.149  4.262
 44  44  0.000   -729.339 -14.2  -1.4 -11.48 -12.50  4.342  0.000  0.000  0.000  0.000  4.191  4.268
 44  46  0.000   -757.266 -13.7  -2.5 -10.48 -12.60  4.348  0.000  0.000  0.000  0.000  4.231  4.273
 44  48  0.000   -784.102 -13.1  -3.6  -6.97 -12.73  4.354  0.000  0.000  0.000  0.000  4.267  4.280
 44  50  0.000   -809.482 -14.3  -4.6   0.00 -12.90  4.360  0.000  0.000  0.000  0.000  4.301  4.286
 44  52  0.000   -827.093  -8.6  -5.5  -8.28 -12.93  4.380  0.001  0.000  0.000  0.000  4.355  4.306
 44  54  0.171   -845.016  -8.9  -6.5  -7.18 -10.42  4.422  0.175  0.165  0.068  0.062  4.421  4.349
 44  56  0.204   -862.175  -8.3  -7.3  -7.90 -10.34  4.450  0.210  0.196  0.049  0.051  4.474  4.377
 44  58  0.209   -878.030  -7.7  -8.2 -10.89 -10.68  4.470  0.215  0.201  0.024  0.033  4.520  4.398
 44  60  0.209   -892.876  -7.3  -9.0 -13.39 -11.04  4.489  0.215  0.201  0.004  0.019  4.565  4.418
 44  62 -0.220   -907.451  -7.3  -9.2 -14.61  -9.54  4.518 -0.225 -0.213  0.028  0.016  4.616  4.447
 44  64 -0.226   -921.583  -6.9 -10.0 -13.53  -9.06  4.539 -0.231 -0.218  0.018  0.011  4.658  4.468
 44  66 -0.229   -934.835  -6.4 -10.8 -11.89  -8.69  4.558 -0.234 -0.221  0.008  0.005  4.698  4.487
 44  68 -0.228   -946.998  -5.8 -11.6 -11.15  -8.38  4.575 -0.232 -0.220 -0.004 -0.002  4.737  4.505
 44  70 -0.209   -958.040  -5.4 -12.4 -12.64  -8.52  4.587 -0.212 -0.205 -0.020 -0.011  4.769  4.516
 44  72 -0.176   -968.396  -5.1 -13.2 -13.23  -9.76  4.592 -0.177 -0.175 -0.035 -0.021  4.796  4.522
 44  74  0.000   -978.640  -5.0 -14.2 -17.96 -13.91  4.569  0.000  0.000  0.000  0.000  4.809  4.498
 44  76  0.000   -988.446  -4.8 -15.0 -16.24 -14.13  4.585  0.000  0.000  0.000  0.000  4.842  4.514
 44  78  0.000   -997.723  -4.5 -15.8 -13.10 -14.37  4.601  0.000  0.000  0.000  0.000  4.873  4.531
 44  80  0.000  -1006.471  -4.2 -16.5  -8.07 -14.64  4.616  0.000  0.000  0.000  0.000  4.903  4.546
 44  82  0.000  -1014.643  -2.5 -17.3   0.00 -14.94  4.632  0.000  0.000  0.000  0.000  4.931  4.562
 44  84  0.000  -1016.697  -1.1 -17.7  -8.18 -14.84  4.647  0.000  0.000  0.000  0.000  4.989  4.577
 44  86  0.000  -1018.496  -0.9 -18.1 -14.53 -14.78  4.662  0.000  0.000  0.000  0.000  5.044  4.593
 44  88  0.143  -1020.456  -1.1 -18.7 -14.11 -13.34  4.699  0.153  0.121  0.074  0.045  5.102  4.631
 44  90  0.175  -1022.488  -1.0 -19.2 -15.96 -13.05  4.727  0.187  0.151  0.066  0.049  5.153  4.659
